[ 5.80109056e-04 -5.03356453e-05 -5.78356759e-05],[-6.39743625e-05  6.03193835e-04  4.98085874e-05],[4.29852313e-05 3.70652421e-07 6.07892264e-04]
Calibrated X,Calibrated Y,Calibrated Z,Elapsed Time
-4.478792659228009,-2.3162115231375444,2.081339130261293,0.0010938644409179688
-5.359051948848267e-06,-2.7714383811539496e-06,2.49040430555754e-06
-4.40801383194418,-1.7764967376469267,1.4515377580913995,0.010910987854003906
-0.000530131582065617,-0.0002142627637947102,0.00017529547500509343
-3.976464245627973,-0.18328745506343258,1.5070101412051375,0.010839223861694336
-0.0009973214908367686,-0.0002357969821657492,0.0003523522487862044
-4.343173420870935,1.0866584260431922,1.2631014348930556,0.010899782180786133
-0.0015133133017961862,-0.00010669625446883425,0.0005024153325405739
-5.3535523035612105,1.8183777959687026,0.29914516253215595,0.010996103286743164
-0.0021606342641363203,0.00011317160112331095,0.0005385862567250446
-6.493694689791459,2.40976797182911,-0.05871251966070545,0.011070966720581055
-0.0029565424224010633,0.0004085279552369452,0.0005313900801841769
-7.565822471981301,2.165281038745649,-0.030505892434661064,0.011043071746826172
-0.0038791901876193283,0.000672582751508815,0.0005276699038801381
-7.742455696661896,1.9891374247545783,-0.2750031444731835,0.010869979858398438
-0.004794011360873127,0.0009076121922922576,0.0004951765052567649
-7.987815750216259,2.1881658580738446,-0.6982922748308127,0.011278152465820312
-0.005810035348566217,0.0011859397189122687,0.00040635601617254016
-8.634791725562888,2.80659646877487,-1.3200932498688527,0.010996818542480469
-0.006854240867850429,0.0015253414805577994,0.00024671711562997627
-9.578373298023182,4.063816420792381,-2.0429295855519314,0.010928869247436523
-0.007998283527672647,0.0020107244576476604,2.7092320192286087e-06
-9.294683481360236,5.126151574984095,-2.773136196989242,0.011057376861572266
-0.009134703422868467,0.0026374763688110496,-0.0003363498820072178
-9.254896439989201,4.670651988701327,-2.1907735381500375,0.011004924774169922
-0.010255548838618397,0.003203131414661058,-0.0006016708926856029
-9.04968210501397,3.7928231102032104,-0.9601228715655576,0.011037826538085938
-0.01135810432122127,0.003665224764037442,-0.0007186461326700559
-9.145209995516025,4.2781938855701425,0.13499268411245247,0.008105993270874023
-0.011959009794991966,0.003946332592611297,-0.000709776151243501
-10.590092259088498,5.710489844567843,0.8614768172347453,0.013786077499389648
-0.013971719657934182,0.005031645066875079,-0.0005460473711418553
-10.817002448749026,6.713778303754264,0.8587175743998579,0.008177995681762695
-0.014695156599538912,0.005480659964088298,-0.0004886166717711707
-11.396995128253252,8.31840436626003,1.4822466959094012,0.013959884643554688
-0.016916184538582454,0.007101737125025622,-0.0001997588380068496
-11.26200165594943,9.727991889061972,1.53139312002941,0.008268117904663086
-0.017686074947031186,0.007766759904959184,-9.50700881120047e-05
-9.402422528861992,8.227303868548237,0.31416033997080817,0.013817071914672852
-0.019481105312767866,0.009337446632433277,-3.50932738147628e-05
-9.816652326889814,5.509605948629364,-1.889310112433562,0.010894060134887695
