[ 5.72097702e-04 -1.23371184e-05 -1.81528062e-05],[-6.34853506e-05  5.99247105e-04  6.51267103e-05],[ 5.15209438e-05 -3.11197491e-06  6.31966652e-04]
Calibrated X,Calibrated Y,Calibrated Z,Elapsed Time
-1.8998909067369494,1.2715517180288343,-0.028717885821567535,0.004836082458496094
-4.443406629640579e-05,2.973866190835171e-05,-6.716451128658516e-07
-0.9348602098367373,0.7494440605982446,0.4069073976584736,0.01107478141784668
-0.00015909540345199438,0.00012165856309498556,4.923586600280077e-05
-0.8678278221305378,0.923577676058133,1.1069950638803228,0.010915040969848633
-0.00026248677812060455,0.00023169187051587527,0.00018112117606922134
-1.0605896233678702,0.5006270667699103,1.4561988459539261,0.011270999908447266
-0.00039721924645634034,0.00029528924968634225,0.00036611003564339286
-1.7719246381118223,1.4404133362086904,1.0520693537390802,0.010755062103271484
-0.0006021801806619202,0.00046190382046521416,0.0004878043294939502
-2.953644837980177,1.1543839409368677,-0.0721264679538649,0.011286020278930664
-0.0009783984877021162,0.0006089426134673716,0.0004786172744636818
-3.5166053227909377,2.4893268778226045,0.09094837283018897,0.010738849639892578
-0.0013839435821008962,0.0008960189871261525,0.0004891057038037028
-3.266047745745042,2.3386651964586975,0.08096554966608771,0.011014223098754883
-0.0017801579930779685,0.0011797297364544925,0.00049892788647454
-2.6752840196821097,2.0622941221624025,2.4368805506139655,0.011291742324829102
-0.00212126592121946,0.0014426793410773251,0.0008096385510741808
-2.331163249582783,2.722464341502256,4.3872534796442935,0.010859012603759766
-0.00239615238998142,0.0017637073125417208,0.0013269753857205243
-2.136233782892539,3.00834617735976,5.354497887892299,0.010844945907592773
-0.002647400937167777,0.0021175274854779583,0.001956733151943919
-2.1980118809831652,2.9280277402477815,4.6418912239771615,0.011092424392700195
-0.002917848448865548,0.0024777975201321183,0.0025278801698275584
-1.7495307040613275,2.8609925446841826,2.8037168443795277,0.011122941970825195
-0.0031343001042991037,0.0028317590545266845,0.002874755563854151
-2.3613479812749114,2.0956842909591664,0.24404459004151313,0.010754823684692383
-0.003407428328888254,0.003074158960947936,0.0029029832821435317
-3.23105055855421,2.0630736637187623,-1.1065411737306263,0.008215904235839844
-0.003625527738920147,0.0032134186663456557,0.002828290555182726
-4.186026030716563,1.8387250675078506,-1.3384816673895443,0.013799190521240234
-0.0044226210163759196,0.0035635443893213994,0.0025734200094084635
-6.383850197848039,1.1922726069898353,-0.8920112120667927,0.011121034622192383
-0.005212159081491715,0.0037110015786411994,0.0024630983720564125
-7.298902599181183,0.9362719133531133,-0.7932179566737769,0.011303901672363281
-0.006144799666632809,0.003830636711903394,0.0023617424148828442
-7.80060705142423,1.5283491865619312,2.1209779226395185,0.010782957077026367
-0.007051793123750099,0.004008341178140943,0.0026083531063126907
-8.701667870785831,1.8617198021148962,3.90245992375222,0.008109092712402344
-0.007623992044750387,0.004130763003220186,0.002864968664476511
-8.055885991711191,2.4724096098614043,4.014108444593727,0.013621807098388672
-0.00911879092230744,0.004589527577779051,0.00360980105206799
-7.706934813978018,4.90194563494396,5.264334326293383,0.011242151260375977
-0.010092839315664912,0.0052090647070386535,0.004275139025774807
-7.449452868904246,5.787410694527148,5.649539210430969,0.01100301742553711
-0.010994717700353658,0.0059097256415481,0.004959108357080702
-7.059143106802359,5.196480347342508,5.374685935729273,0.01094198226928711
-0.011839887557551004,0.006531884519282159,0.005602603251015294
-7.056353501467214,5.938853745567851,5.1214617847494,0.011018991470336914
-0.012696657107906125,0.007252969290921932,0.006224441784128511
-5.7421368425166355,5.239165692343076,4.699125107464024,0.010881185531616211
-0.01337652725029604,0.007873287549254579,0.006780819129973754
-4.3689256368576075,4.577411900589486,4.008145326488757,0.010989665985107422
-0.013904174450984413,0.008426114211115752,0.007264893897379302
-2.21341309651351,6.019805314428429,3.6718378820436683,0.011149168014526367
-0.01417931043614362,0.00917439977437585,0.0077213178403894404
-1.0715715795455973,5.120768220581409,3.34625996689282,0.010796070098876953
-0.014304207600451658,0.00977125157787417,0.008111341604438547
-0.12905296661264343,3.999154024848607,2.083254761509316,0.010873079299926758
-0.014319464739465371,0.010244046977281823,0.00835763201008827
0.008741680318743061,3.235299810335819,0.6809641945028613,0.011075735092163086
-0.014318392380863016,0.01064092737742349,0.008441167186993063
-0.09778445923988299,2.7423746380091836,-0.26498260535174367,0.008050918579101562
-0.014324730504511865,0.010818680669534363,0.008423991732625683
-0.10882109297915438,2.5360924899683117,-0.9802227148222116,0.013897180557250977
-0.014345747299298819,0.011308480339462421,0.008234679724457596
-1.0181134146196091,2.813488035170489,-1.427776879427233,0.011236906051635742
-0.01447430250259287,0.011663734008781625,0.008054397111187158
-2.258413025511006,2.77497423276687,-1.7467745690739296,0.011015892028808594
-0.01474836064588376,0.012000476791134322,0.007842426231750778
-3.82057906919965,2.5357473100865495,-2.7151034470233375,0.010892152786254883
-0.015201630296729128,0.01230131529677891,0.00752030909475376
-3.8815088312031936,1.9647276994508216,-3.765715357622896,0.008203983306884766
-0.015462876576476048,0.012433551966723095,0.007266856334359068
-3.8003723294311182,1.9975993252365354,-4.346726792699797,0.013760089874267578
-0.016182439352079945,0.012811777569483138,0.006443846764605915
-3.9307677777409973,1.8504156648318881,-4.4922969796066194,0.010962963104248047
-0.01665486480954416,0.013034172662855848,0.00590393304401583
-3.6884343826642625,1.285093167534177,-3.4393596335220478,0.008172988891601562
-0.01690124391782088,0.013120013991674846,0.005674191567921568
-2.8988609130470384,1.1785338335041609,-2.237468500816294,0.011027812957763672
-0.017253782100459237,0.013263338624454366,0.00540208707493324
-2.0678259387952123,1.570359844451347,-1.434096457245948,0.010982275009155273
-0.017503183340404953,0.013452740297496208,0.005229120178673448
-1.8230093545350616,1.6652543887357307,-1.0752693879833881,0.010974884033203125
-0.01772276131614627,0.013653316990568742,0.005099606045900271
-1.961582706841741,2.0722403293293903,-1.4313182163362441,0.01417088508605957
-0.018116674554692576,0.014069451827160295,0.004812177332330958
-2.484895738824256,1.7807075614968837,-2.610532772485315,0.00797414779663086
-0.01827468170224379,0.014182681737783477,0.004646181298563951
-3.3578336297195084,1.3736129000128159,-3.977902149038811,0.013635873794555664
-0.01889902739564958,0.014438087273942005,0.003906541891310323
-4.4701437312094905,1.6113266188151385,-5.452560850860923,0.011083126068115234
-0.01944812055595549,0.014636015680412024,0.0032367728526871706
-4.72413624012247,1.3530582181378632,-6.285755950043053,0.010794878005981445
-0.01999862127579285,0.014793686730781106,0.002504297538823025
-4.518356031289017,0.9016373168279399,-6.270860304537905,0.010857105255126953
-0.02053123033016404,0.014899968793410975,0.0017651090034873271
-4.354861609316068,1.1526487112252553,-5.6435067671526955,0.011182069778442383
-0.021075756497102922,0.01504409447198773,0.0010594523411866581
-4.38296466849608,2.0297238426232593,-4.581622031268135,0.011114835739135742
-0.021617226082949425,0.015294845689844364,0.0004934407094690774
-4.4575708274625585,2.5722722088128833,-3.4036315666759185,0.011067867279052734
-0.022163268194970432,0.01560994308346058,7.650371819146605e-05
-4.75593733213535,3.0957270935397854,-2.2304336023383957,0.011077165603637695
-0.022746838816584302,0.015989799935677087,-0.0001971785094926975
-5.090610069842994,3.9053687733214124,-1.2059588307745148,0.011038064956665039
-0.02336707303576613,0.016465625685146208,-0.00034411118033345024
