[ 5.71643072e-04 -7.22325938e-06  3.54270437e-05],[-2.01936680e-05  5.97712087e-04  5.60937909e-05],[1.83241155e-05 9.45210822e-06 6.34630392e-04]
Calibrated X,Calibrated Y,Calibrated Z,Elapsed Time
0.24742656382797534,0.7037227634995205,0.019301869396880278,0.010858774185180664
2.9174802681526063e-05,8.29780458894907e-05,2.275940878482581e-06
0.2804140485874306,0.6956547046327263,0.07591315575561985,0.008542299270629883
4.963686168212176e-05,0.0001337405796567624,7.815390416826901e-06
0.2626098949177732,0.6678350970149682,0.07741160443415573,0.01341390609741211
9.688901554824614e-05,0.0002539060698841211,2.174428309960875e-05
0.2950937894806582,0.7113101479892072,0.09688795767653424,0.008247852325439453
0.0001169633808263887,0.00030229441367785216,2.8335286783132383e-05
0.289818936967269,0.7175777321739829,0.005728031791065291,0.011035919189453125
0.00015226086746908114,0.0003896892909124105,2.9032912437790274e-05
0.3307667734276904,0.6878160362100372,0.03694482084513595,0.01100015640258789
0.00019228478518306858,0.00047291739798722743,3.350336288279842e-05
0.2500749605377367,0.7334540448038146,0.03252147489818569,0.013754844665527344
0.00023959790534155547,0.0006116837873846758,3.965628777492046e-05
0.25944963697240364,0.7261827762400052,0.03523975701649462,0.00817108154296875
0.0002569204686192563,0.0006601685231483723,4.200912560476857e-05
0.2429153428487631,0.7247397788879641,0.06504002728238056,0.011137962341308594
0.0002870551383869394,0.0007500755403345603,5.00776144900338e-05
0.28085428108391813,0.7548300662579203,0.09712873069631911,0.013639211654663086
0.0003393019251461952,0.0008904951392776461,6.814628718856916e-05
0.2986584347535755,0.7826496738756783,0.09563028201778323,0.00821685791015625
0.0003594663731902997,0.0009433371047109111,7.460293340645257e-05
0.3028972674354956,0.7124694405753892,0.03390482606100953,0.013871192932128906
0.0004177468344064294,0.001080423345041469,8.112656076373499e-05
0.2655361323520928,0.7161417272570121,-0.02039014851849963,0.008196830749511719
0.0004355876851843878,0.0011285395000019563,7.975658676495502e-05
0.24692021661839242,0.767444490236653,-0.015105499986146853,0.011060953140258789
0.0004657970611513842,0.0012224322539322232,7.790850913688374e-05
0.269913920195447,0.7461746621795227,0.023253907377503324,0.01372218132019043
0.0005166213827236793,0.0013629356446141479,8.228717943855175e-05
0.30390708964368124,0.7603636859593811,0.06254692354423064,0.011085033416748047
0.0005539648677066164,0.001456367587651365,8.99728181738686e-05
0.27032663616101643,0.7577464756216539,-0.006908204390828843,0.01102900505065918
0.0005868471165370766,0.001548539075136432,8.913251142875153e-05
0.28813768036331755,0.7112144529176758,-0.06527727567794273,0.010816812515258789
0.0006205602143134348,0.0016317536077200892,8.149484607818069e-05
0.33394202014779045,0.7633194989182032,-0.05028695307004227,0.011075973510742188
0.0006615272827044962,0.0017253954983170658,7.53257840215794e-05
0.2836210029570639,0.675009161117239,0.0073661121823143105,0.008159875869750977
0.0006804117828023299,0.0017703400208885728,7.581624609870783e-05
0.2555685487929757,0.7189583617981974,0.08560125684543252,0.013787269592285156
0.0007289925022783654,0.0019070059551532833,9.208808653151746e-05
0.2516722950420904,0.7348112522034475,0.1009126439324799,0.008186817169189453
0.0007458605799804979,0.001956255926416493,9.885165309213554e-05
0.24860698724836905,0.7494505357007617,0.050444680016189736,0.013906240463256836
0.000793937075221339,0.0021011873119405333,0.00010860682307173559
0.275697819332448,0.745586275342594,0.12464353640457837,0.00808095932006836
0.0008119406676235346,0.0021498755149681856,0.00011674628326198944
0.22243378023406435,0.7449286441115686,-0.08964695267416012,0.01382589340209961
0.0008544600699239172,0.002292272594542737,9.960979058652924e-05
0.27662922946728563,0.6763070389147371,0.045112941435936804,0.008244991302490234
0.0008732652921841553,0.002338247866958623,0.00010267656300298578
0.20128515913849293,0.6815878266018338,0.04527048819203294,0.010996103286743164
0.0008976035437842457,0.0024206615733758977,0.0001081504118271732
0.23804637336728313,0.7353512658555285,0.022038714745240995,0.01096487045288086
0.0009262234745827904,0.002509071667777697,0.00011080009088749849
0.3129928317032046,0.6891907246973453,-0.034460136559193444,0.01382899284362793
0.0009860805501908665,0.002640873220842375,0.00010420989842761428
0.313243279094363,0.672623795815827,0.04624787639493633,0.008311033248901367
0.0010077172889312678,0.0026873335483639112,0.00010740439065023647
0.3192059312848671,0.7086819909070315,-0.0010481042085519476,0.011013031005859375
0.0010464327714561148,0.0027732873560647763,0.00010727726939028032
0.21898614921644777,0.7080721396545333,0.0817009497202239,0.010979890823364258
0.0010728333041792836,0.0028586511188424704,0.00011712697269033143
0.293350613282002,0.7719015788514871,0.08010132594851704,0.010869026184082031
0.0011074884930811137,0.002949840275495106,0.00012658980132046759
0.2997480951411604,0.6405231112349502,0.002272826218089108,0.01391911506652832
0.0011655622178599193,0.00307393635309922,0.00012703014268176032
0.3483288123439865,0.7018973572029132,0.06810919707102414,0.008102893829345703
0.001188432403821854,0.0031200207495561193,0.00013150198063352332
0.22342166153611642,0.7270927427021966,0.0037158596919155684,0.013817071914672852
0.0012310861630620497,0.0032588310984689515,0.0001322113808930129
0.20525286883154753,0.7632192369852954,-0.026654539443610403,0.010996103286743164
0.0012559041674526537,0.0033511152087097686,0.00012898846624774204
0.3004291234833744,0.681851615033485,0.06369117390435619,0.011014938354492188
0.0012923548926046535,0.003433843492592034,0.00013671604421248081
0.23027730247600786,0.7074438911306731,0.07952891046121913,0.011060953140258789
0.001320528096493886,0.003520395492162609,0.00014644598366122825
0.2686385466234049,0.7441552857060041,0.00040721325682469,0.010931968688964844
0.0013526325356486945,0.003609327956963236,0.00014649464887845446
0.25293112253628103,0.7220921538905853,0.04002129390269893,0.010942935943603516
0.0013829204930283527,0.003695796937774747,0.00015128711266009068
0.2132779011400066,0.7502024490364338,-0.008891849672130192,0.008219242095947266
0.0013973286822558401,0.003746477569883677,0.00015068641539153343
0.2760486117035371,0.7363026227403361,0.04859667382675781,0.011076688766479492
0.0014311979239653655,0.0038368167726315324,0.00015664888874707806
0.2633734072542071,0.7579334340178178,0.07130605663847867,0.013810157775878906
0.0014814286207678296,0.003981370184145296,0.00017024841251270128
0.2772358680575909,0.7892583056009201,0.0014187593294057166,0.010940074920654297
0.001514609661970398,0.004075832753296605,0.00017041821706250708
0.18177487814878662,0.8385920327737407,-0.021138399506501315,0.010912895202636719
0.0015362574651906766,0.004175701753306168,0.00016790081797211231
-0.007542930231032807,1.0336547813413337,0.02392115328979827,0.011028051376342773
0.0015353401097267009,0.004301412694874607,0.00017081005881126486
0.04856778411786333,0.6013116174447999,0.06934967558779093,0.011091947555541992
0.0015413154673727624,0.0043753928452196335,0.00017934223959327776
0.15293674034619575,1.0530309135828013,0.04212259780281258,0.010818958282470703
0.001559216691161877,0.0044986499644588075,0.0001842726836980764
-0.19455900875209964,1.0299390980638892,-0.09610273781097511,0.011198043823242188
0.001534819733616074,0.004627800398619601,0.00017222176696362061
-0.1388036274865857,1.1522992108998267,-0.17073843816699252,0.008131027221679688
0.0015256429255991217,0.004703983051969459,0.00016093363352975777
-0.04051358891726897,0.4729432577631615,-0.04190842947900997,0.013959884643554688
0.0015177477030528636,0.004796149467524929,0.00015276658671549957
0.13970320063337788,0.6231000334297961,0.032192186620530805,0.01087498664855957
0.001534269748821348,0.004869840601471731,0.00015657380643788668
0.0996453079144125,1.0172310045325077,0.019561480132164633,0.010907173156738281
0.0015461241949986063,0.004990856938773097,0.0001589009658217829
0.02748734756037019,1.4696597626125625,0.057433543616435045,0.00815582275390625
0.0015479525831224629,0.0050886149508973695,0.0001627212983885632
-0.01366704647939121,1.823069033370707,0.016274164943471447,0.014032125473022461
0.0015452615342181582,0.005447578237670552,0.00016592569034008266
0.054600933066690394,2.560757190817939,0.10130544455063983,0.010934114456176758
0.001551789341068981,0.005753729202400363,0.00017803724847326676
0.004370563710805353,2.823460269821102,0.24055857120582935,0.008157968521118164
0.0015520802127935275,0.005941637401940158,0.00019404701084970604
0.12723900940670174,2.637028900228166,0.5527679228851436,0.01376199722290039
0.0015761783354792504,0.006441071076092516,0.00029873714703145503
0.02346525652396203,2.8302219490653213,0.2969569293898626,0.011067867279052734
0.0015790527751073364,0.006787766716021486,0.00033511368375507166
0.03202676638953833,2.337396214487615,-0.3458470793494328,0.011039972305297852
0.0015829562290534077,0.00707265087716347,0.00029296149985352186
0.1130668906331605,1.6233249367933555,-0.6078027993579678,0.01093912124633789
0.0015964863077006825,0.007266905038942418,0.0002202291585704472
-0.3629725254132141,1.079428182560581,0.643101244632506,0.01094508171081543
0.001553004081656404,0.0073962149369277575,0.00029726935233341414
0.02991618801262319,0.30276724864156546,-0.12586731947366303,0.01112508773803711
0.0015567067357651586,0.007433687705741283,0.00028169105915614074
0.3208833004971339,1.4869435802331519,-1.2357980196141032,0.011049985885620117
0.0015958872888717534,0.0076152467704279645,0.00013079741694571535
-0.1822738220474318,3.5720098863146212,1.339674228932422,0.010991811752319336
0.0015738649792534421,0.008046816739129338,0.00029265675761145857
0.1277434537192611,3.1818970865243292,0.2453330117363599,0.010904073715209961
0.0015890535256215686,0.008425140559491133,0.00032182656409390184
0.6067259847418233,0.9523962320678171,-0.8252333034242376,0.010661840438842773
0.0016580230057973242,0.008533404050257919,0.00022801829909086207
0.8080083948721841,-0.14438490230975065,-0.5454626264962474,0.011278152465820312
0.0017607990258157258,0.008515038763827337,0.00015863724045849946
0.5362559013977761,0.1002502854604097,-0.013948832632589614,0.008198738098144531
0.0017968457755616458,0.008521777518482584,0.00015769960960381968
0.5966334537498098,-0.39263465826114863,0.8934567263356694,0.013908147811889648
0.001912256507717976,0.008445827614743408,0.00033052681915489055
0.6382246000870364,-0.39821686802886236,-0.09966939881815762,0.011034011840820312
0.0019899599808872446,0.008397344943100524,0.0003183921279258034
0.9257220513176991,-0.6223318119269929,0.05030340139079392,0.010869026184082031
0.002099320831372887,0.0083238253200779,0.0003243347569801586
1.558240878482052,-0.3775220972608272,-0.48427877687632304,0.012918949127197266
0.002359390059936683,0.008260817166488672,0.00024350899399880669
1.9969721490781804,1.136261229383451,0.5540248003035426,0.008921146392822266
0.0025183227887349085,0.008351248621878223,0.00028760208431795797
2.2105284154692635,1.3760003438317563,0.3928206109673713,0.011105775833129883
0.00279096551022895,0.008520962105719319,0.00033605189373167707
0.5177681941038621,-0.9091566243302587,-3.211451025057265,0.011004209518432617
0.0028536634210950453,0.008410869941610558,-5.2831147777589464e-05
1.0699340716412895,1.761607868792247,9.81238135977363,0.010720968246459961
0.0029766407446963805,0.008613347670548378,0.0010749957247039098
0.983520679203004,1.825498851560852,2.7840619369140303,0.011239051818847656
0.0031008754238877586,0.00884393790518551,0.001426668087975135
0.962925057476657,1.455029261147383,-0.10458223386698862,0.008210897445678711
0.0031657947112495085,0.008942034285574356,0.001419617275411241
-0.6227744309959533,-0.5013657743371673,0.047284807656213346,0.014094114303588867
0.0030420842710561944,0.00884244095361639,0.001429010121485945
0.34679835413436805,2.490193747864324,3.4521705996832157,0.010854721069335938
0.0030829457765523286,0.009135847955990376,0.0018357620170785468
-0.4573978981550022,5.1581882923215225,1.6372655170458348,0.011026382446289062
0.0030273348324507485,0.00976298621339555,0.0020348225757631125
-0.6663490717968137,6.754975750049455,1.7372971905461672,0.011073589324951172
0.002945624190299811,0.010591310930292365,0.002247857567563675
-0.4312161699739373,5.923709806029571,0.5093796033368516,0.011049985885620117
0.0028929717524137917,0.01131460885911453,0.002310053931690558
-0.00041222505004034904,4.000165961393833,0.5049100435496836,0.01091623306274414
0.002892922629968453,0.011791285212882602,0.0023702211049686085
1.5633649944558812,3.873208916541672,5.219676565064383,0.010796070098876953
0.003075140839477883,0.012242727580040006,0.002978601183374672
-0.08753062296665548,4.260139574773232,2.8391821264701136,0.011242866516113281
0.0030640767895160227,0.012781217944923463,0.0033374796173834603
0.547679219280516,2.4694412395554908,2.6487049263316553,0.011023998260498047
0.0031306354441350886,0.013081325527572983,0.0036593728537401803
1.083414855342689,2.5357815465216618,1.736123874880846,0.010727167129516602
0.003255306282555057,0.013373123272357222,0.0038591522992729413
1.599259658891214,1.9109587359823477,0.8774781713559161,0.011039018630981445
0.003450191956373884,0.013605992574619306,0.003966081729859949
2.136781185252624,2.643715264726054,0.868938963487853,0.011127948760986328
0.003714792227902785,0.01393336712364638,0.0040736835223447255
3.2460761994519594,4.339975730094334,1.3855426943825666,0.011053800582885742
0.004111418941228542,0.014463653599987103,0.004242978144922671
3.887558675585601,4.634911318297484,1.5402964867034665,0.008067131042480469
0.004364415829913544,0.014765287154799888,0.004343218488878307
3.6266259632150186,3.9244761400055013,2.0440321080054424,0.013824939727783203
0.005057569073047891,0.015515368192006343,0.0047338922167746034
4.031445687843719,3.389886620348341,1.7398838955022562,0.011039018630981445
0.005548840771781381,0.015928459546185842,0.004945914350551535
4.648151047118713,3.6110152551663335,1.0424652137039523,0.011234045028686523
0.006135454946796938,0.016384183276633685,0.005077477388223994
5.189496660102155,4.770338203674145,0.3173098964480445,0.008142948150634766
0.006479558039324597,0.016700492975974507,0.005098517447368237
5.655315365783105,5.703268478059524,-0.3836159561388275,0.013906002044677734
0.007573165352940368,0.017803373313445572,0.005024334985716068
5.983976089813518,5.660697168124559,-1.0314504289563082,0.010732889175415039
0.008262488940358206,0.018455456814557826,0.004905517146329616
4.8544461644653625,3.365134054311575,-1.6393963060306316,0.010886192321777344
0.008837785390521278,0.01885425610291733,0.004711233629051442
9.199068460988215,-2.541981155495436,-4.771392478210691,0.011268138885498047
0.01000579988839875,0.018531498330699267,0.00410540537445718
18.807371650993336,-5.759996811028333,-9.031630170658351,0.010832786560058594
0.012212831121750894,0.01785556694050542,0.0030455502152874105
18.85367293736521,-2.2657037572144585,-7.422433409127683,0.011069059371948242
0.014522859965913126,0.017577963682568372,0.0021361234247665338
15.927454338700022,2.1192994840870365,-5.058270020034309,0.010902881622314453
0.01641620150074243,0.0178298908049218,0.0015348325643656448
12.381690472781886,3.9269894622222354,-3.694821305105928,0.010951995849609375
0.017901338384603425,0.018300918319759146,0.001091652740774451
9.74182526142442,4.4472395761550265,-2.6212529744018607,0.011112213134765625
0.01910427144475076,0.018850069158435786,0.00076797706631912
8.286698885455515,5.046772409864838,-1.4368969641388887,0.0082550048828125
0.019668969415501968,0.019193981997322196,0.0006700595709396315
6.8053737029682955,7.3325553586003345,-0.16786881532705245,0.013789892196655273
0.020963086947122025,0.020588348986603094,0.0006381374478632347
5.027978278540323,8.872528553079778,-0.4615180415852951,0.010890960693359375
0.021559470659490564,0.021640746436123848,0.0005833953969398162
3.8243569011439593,7.485028678043198,-1.4822472511141243,0.011159181594848633
0.022035707628145152,0.02257283710131717,0.00039881509862716856
1.9319229900649217,5.338446110759856,-3.0336853572818203,0.010809659957885742
0.02226145041154931,0.02319662784778763,4.433276157385347e-05
0.32916084548777746,3.7937412501127934,-5.089680906686932,0.010667085647583008
0.022298904543263217,0.023628305206799278,-0.0005348053153694024
-1.1826919120412323,2.9244613214608584,-7.238033896069096,0.011324882507324219
0.022147220800276084,0.024003376038808838,-0.0014631046146591302
-1.7355524755268812,1.6548980298319511,-8.341889699169608,0.008232355117797852
0.02202959950927366,0.024115531243270236,-0.0020284484170804773
-0.6820969676185971,0.7703247609677143,-8.152327597496187,0.013586759567260742
0.021903684384810527,0.024257733221521104,-0.003533368381300186
0.6529400394867947,0.43589342090325484,-9.622224577434856,0.011045217514038086
0.021983340999763862,0.024310910837059697,-0.004707249276644997
1.772407317528343,1.630218639684558,-10.322889252712717,0.011059045791625977
0.022200110834764666,0.024510290642167053,-0.005969764375692654
3.179859766636409,4.59840908012052,-10.049209947957019,0.008206844329833984
